Marca;Modelo;Versão;Ano;Estado;Cidade;Latitude;Longitude
HYUNDAI;CRETA;ATTITUDE 1.6 16V MT6 FLEX MEC COM 4P;2018;GO;Trindade;-16,6487;-49,4889
HYUNDAI;CRETA;ATTITUDE 1.6 16V MT6 FLEX MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2018;GO;Formosa;-15,54;-47,3349
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Itapuranga;-15,5639;-49,9486
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;TO;Araguaína;-7,1925;-48,2078
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Mineiros;-17,5694;-52,5558
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2020;GO;Santa Cruz de Goiás;-17,3158;-48,4808
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2021;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2017;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2018;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2018;GO;Anápolis;-16,3287;-48,9534
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT COM 4P;2019;TO;Palmas;-10,2491;-48,3243
HYUNDAI;CRETA;SPORT 2.0 16V AT6 FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2016;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;GO;Montividiu do Norte;-13,1156;-48,6069
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2017;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT STYLE 1.6 16V AT6 AUT COM 4P;2017;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;COMFORT STYLE 1.6 16V AT6 AUT COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;PREMIUM 1.6 16V AT6 AUT COM 4P;2019;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;HB20;PREMIUM 1.6 16V AT6 AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;R SPEC AT 1.6 16V(FLEX) AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2020;GO;Guapó;-16,8303;-49,5319
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2021;GO;Inhumas;-16,3575;-49,4997
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20 HATCH;COMFORT PLUS 1.6 16V(FLEX) MEC COM 4P;2016;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20 HATCH;PREMIUM(AUT.)1.6 16V(FLEX) AUT COM 4P;2015;GO;Nerópolis;-16,4069;-49,2189
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2016;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Inhumas;-16,3575;-49,4997
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;GO;Itaberaí;-16,0214;-49,81
HYUNDAI;HB20S;COMFORT PLUS 1.0 TB 12V(FLEX) MEC COM 4P;2017;GO;Trindade;-16,6487;-49,4889
HYUNDAI;HB20S;COMFORT PLUS 1.0 TB 12V(FLEX) MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2018;GO;São Miguel do Araguaia;-13,275;-50,1628
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V MT6 COM 4P;2019;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;HB20S;COMFORT STYLE 1.6 16V AT6 AUT BAS 4P;2018;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;DIAMOND 1.0 TGDI 12V AT6 AUT COM 4P;2020;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;HB20S;DIAMOND 1.0 TGDI 12V AT6 AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;DIAMOND 1.0 TGDI 12V AT6 AUT COM 4P;2020;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20S;PLATINUM 1.0 TGDI 12V AT6 AUT COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2018;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2018;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;HB20S;UNIQUE 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;VISION 1.0 12V MT5 MEC COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;VISION 1.6 16V AT6 AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20X;PREMIUM 1.6 16V AT6 AUT COM 4P;2017;GO;Itaberaí;-16,0214;-49,81
HYUNDAI;HB20X HATCH;PREMIUM(AUT.) 1.6 16V (FLEX) AUT COM 4P;2017;SP;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;IX35;GL 2.0 16V AT AUT COM 4P;2018;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;IX35;GL 2.0 16V AT AUT COM 4P;2018;GO;Senador Canedo;-16,7081;-49,0936
HYUNDAI;NEW TUCSON;GLS 1.6 16V TB AT AUT COM 4P;2022;GO;Senador Canedo;-16,7081;-49,0936
JEEP;COMPASS;LIMITED 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
JEEP;COMPASS;LIMITED 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
JEEP;COMPASS;LIMITED 4X4 2.0 TB AT9 DIES AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
JEEP;RENEGADE;1.8 AT6 16V AUT COM 4P;2021;GO;Petrolina de Goiás;-16,0969;-49,3386
JEEP;RENEGADE;LIMITED 1.8 16V AT6 FLEX AUT COM 4P;2021;GO;Goiânia;-16,6799;-49,255
JEEP;RENEGADE;LONGITUDE 1.8 16V AT6 FLEX AUT COM 4P;2021;GO;Goiânia;-16,6799;-49,255
JEEP;RENEGADE;NIGHT EAGLE 1.8 16V AT6 FLEX AUT COM 4P;2018;GO;Aparecida de Goiânia;-16,8198;-49,2275
JEEP;RENEGADE;SPORT 1.8 AT6 16V AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
JEEP;RENEGADE;SPORT 1.8 AT6 16V AUT COM 4P;2019;GO;Nerópolis;-16,4069;-49,2189
JEEP;RENEGADE;SPORT 1.8 AT6 16V AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
JEEP;RENEGADE;SPORT 1.8 AT6 16V AUT COM 4P;2021;GO;Caldas Novas;-17,7441;-48,6249
MITSUBISHI;ASX;(NAC) AWD 2.0 16V CVT FLEX AUT COM 4P;2019;GO;Quirinópolis;-18,4489;-50,4519
NISSAN;KICKS;(NAC) S 1.6 16V CVT FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
NISSAN;KICKS;(NAC) S 1.6 16V MT FLEX MEC COM 4P;2020;GO;Senador Canedo;-16,7081;-49,0936
NISSAN;KICKS;(NAC) SV 1.6 16V CVT FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
NISSAN;KICKS;(NAC) SV 1.6 16V CVT FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
NISSAN;KICKS;SENSE 1.6 16V MT MEC BAS 4P;2022;GO;Goiânia;-16,6799;-49,255
NISSAN;SENTRA;SL(N.GERACAO) 2.0 16V-CVT(FLEXSTART) AUT COM 4P;2020;DF;Brasília;-15,7942;-47,8822
NISSAN;VERSA;ADVANCE 1.6 16V CVT  AUT COM 4P;2024;GO;Goiânia;-16,6799;-49,255
NISSAN;VERSA;SL 1.6 16V CVT FLEXSTART AUT COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
PEUGEOT;208;ALLURE 1.2 12V(FLEX) MEC COM 4P;2019;GO;Formosa;-15,54;-47,3349
PEUGEOT;3008 SUV;GRIFFE 1.6 THP 16V AT6 AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
RENAULT;CAPTUR;INTENSE 1.6 16V SCE CVT FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
RENAULT;CAPTUR;INTENSE 1.6 16V SCE CVT FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
RENAULT;CAPTUR;INTENSE 2.0 16V AT FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
RENAULT;CAPTUR;LIFE 1.6 16V SCE CVT X-TRONIC AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
